#{"t_start": 1660582605.281665, "env_id": null}
r,l,t
42.279294,78,2579.681309
28.661504,67,2584.526374
20.505741,60,2588.53437
14.865458,56,2591.988692
39.195205,88,2601.475866
36.056513,71,2606.12612
24.327607,86,2611.942769
24.896375,60,2616.291344
25.447417,60,2620.101437
31.839078,77,2625.24031
23.408822,56,2629.06825
16.386809,79,2633.951274
30.289253,62,2637.812633
29.434092,71,2642.387632
25.344178,60,2646.408391
16.600876,57,2650.111578
29.039337,63,2654.124652
14.915031,53,2657.466286
32.885666,71,2661.964677
114.052648,176,2672.310235
24.884085,59,2676.254659
18.550063,60,2680.261908
15.232547,49,2683.52309
23.978576,58,2687.641833
25.116627,60,2691.480751
19.860054,55,2695.111392
40.619536,76,2700.440884
24.505826,58,2703.99697
24.063218,54,2707.314977
17.752484,53,2710.950629
18.656812,45,2714.1014
10.206127,46,2717.132003
21.380953,58,2721.076299
22.024647,56,2724.502024
48.860946,106,2734.244421
25.462883,68,2739.149282
20.703137,52,2742.785751
42.867235,64,2748.17976
19.486263,52,2751.44179
21.34019,52,2755.037464
22.928994,53,2758.772089
23.147966,64,2764.270158
32.203331,97,2772.072525
39.47227,69,2777.265128
16.30375,54,2780.920269
20.260167,53,2784.175586
31.584332,66,2788.527405
18.633275,39,2791.229661
26.019053,86,2796.614357
26.027886,57,2800.576684
17.635456,66,2807.911601
30.644741,78,2815.346889
22.622209,28,2818.273065
38.972209,68,2824.826559
22.225042,75,2829.856909
34.975974,98,2835.762027
42.87197,71,2841.160846
19.042645,80,2846.622096
22.82684,92,2852.799951
25.421015,81,2857.717151
23.826372,79,2863.582423
35.386269,129,2872.141434
23.810307,67,2877.166327
26.308103,88,2887.668865
39.201264,60,2891.493272
24.110998,60,2895.014658
32.628128,118,2901.99058
31.545202,84,2906.928607
16.863734,45,2909.780642
25.790334,66,2913.664205
32.796942,85,2918.655514
17.048858,36,2920.850179
30.094522,89,2926.451989
27.65062,92,2932.136697
38.260745,139,2940.149189
41.643063,70,2944.311523
