#{"t_start": 1660176002.0609698, "env_id": null}
r,l,t
18.070635,44,5492.878278
9.954255,38,5495.553318
20.562065,45,5498.653831
8.055916,21,5500.498027
19.028628,39,5504.282641
9.626252,20,5506.160698
10.632411,39,5508.815171
18.950659,47,5512.100698
17.049104,43,5515.103241
15.995272,41,5518.644665
2.900961,11,5519.851868
16.837715,41,5522.981838
16.752979,43,5526.029511
16.313569,47,5529.255002
18.293842,45,5535.284703
10.552895,38,5537.954986
22.51669,47,5541.315674
17.352038,46,5544.605922
5.459512,33,5546.976874
11.911648,39,5549.688642
14.321986,43,5552.912055
11.188331,38,5555.718193
16.769742,51,5565.050203
14.738881,41,5569.654065
3.814223,31,5573.013739
11.042304,36,5576.944081
5.326944,34,5580.610468
10.413998,31,5584.57932
13.154246,40,5587.286557
3.805927,32,5589.642827
14.232515,31,5591.879091
7.866307,36,5594.449574
7.622756,40,5597.256277
3.898345,31,5599.486061
12.35865,35,5602.034126
16.745417,27,5604.383972
13.517494,42,5609.761813
5.143372,33,5612.093605
12.80242,44,5619.92941
17.456369,42,5623.14344
17.978242,45,5626.522424
18.266283,46,5630.149163
17.188307,45,5633.305112
16.685769,44,5637.568519
14.280743,41,5643.413681
14.193772,47,5646.625106
16.492743,47,5649.803883
18.113252,44,5655.676364
17.422527,45,5658.836427
18.672141,43,5662.311451
20.477627,47,5667.125859
18.503455,43,5670.339281
15.581867,43,5673.411134
14.247059,43,5682.145514
14.993584,39,5685.263101
17.748135,42,5689.52044
15.885822,45,5692.843954
14.806969,46,5696.414642
21.943018,55,5700.63992
19.402172,49,5704.374934
17.061687,46,5707.768516
17.590138,47,5711.835457
18.448628,42,5716.718268
16.238041,45,5720.110759
4.466268,32,5722.755999
14.673123,43,5725.93629
15.26575,47,5729.273468
8.138959,45,5737.427278
10.503802,42,5740.488121
5.254951,36,5746.931848
25.101841,72,5759.430523
16.658511,42,5762.374626
8.503106,17,5764.101696
17.191678,47,5767.488864
18.255492,48,5770.763462
14.545919,35,5775.114809
19.360629,52,5781.200749
14.039331,44,5784.8035
15.718457,47,5788.052038
17.497722,43,5791.128122
18.747173,54,5800.975422
18.195275,42,5805.859926
24.172706,48,5812.46762
19.6386,32,5815.913529
18.262534,28,5818.208549
15.905404,49,5824.786836
11.482494,36,5828.807359
19.24391,52,5834.642051
6.899927,39,5841.702798
13.750597,42,5847.352562
13.244215,42,5852.758312
13.075159,43,5860.619719
11.926138,37,5866.025983
17.926834,43,5869.211955
15.900668,42,5875.200331
16.761616,45,5878.525247
16.155917,44,5881.749357
14.213358,43,5886.745725
6.684008,39,5892.888139
11.876656,42,5900.453799
10.240078,45,5908.201741
11.93312,47,5915.758615
15.683164,48,5919.241043
19.636302,45,5924.878902
15.134636,41,5927.890348
17.711341,47,5932.142398
12.749726,45,5935.31133
8.523731,38,5941.511673
12.554702,45,5945.772742
14.35592,43,5948.787861
16.440558,46,5953.656027
20.228274,49,5960.587492
15.328056,44,5967.137646
11.909429,42,5974.17816
15.357586,47,5983.213678
9.157779,36,5988.540109
30.062548,71,5998.079998
10.418005,39,6002.447181
7.837615,39,6009.338172
19.52497,44,6012.562271
16.006556,44,6015.735655
14.982516,45,6019.229604
7.315718,36,6025.364857
17.490044,45,6028.517917
15.250586,42,6031.569427
15.452982,41,6036.834793
17.314947,36,6039.58139
20.842787,43,6042.895986
6.475834,36,6045.98366
18.885409,46,6049.454317
16.810921,47,6052.987072
17.819202,43,6056.301452
17.664786,46,6063.590859
22.034749,48,6068.72443
10.699845,39,6071.619168
14.250998,44,6079.564964
12.416383,40,6082.799406
14.068738,27,6086.119111
6.125528,35,6092.335389
10.311967,38,6098.969506
16.096894,47,6108.432861
9.833785,37,6116.394015
9.218607,37,6123.280178
18.279211,44,6130.97938
12.828818,43,6140.47242
13.884097,45,6146.657401
18.067384,50,6153.12469
16.793906,43,6156.814538
9.431651,35,6161.696012
7.170234,35,6167.533933
17.279655,26,6170.026374
6.569164,35,6174.804985
17.268226,34,6178.273871
11.298565,40,6185.757066
12.741695,46,6189.447869
10.054697,39,6195.975281
8.2241,40,6202.850869
14.838621,42,6205.877723
