#{"t_start": 1660485200.6356895, "env_id": null}
r,l,t
6.270072,51,6089.744766
8.796317,86,6095.280325
37.054192,66,6099.393404
35.837515,92,6104.851799
19.181398,57,6108.38521
16.304619,42,6110.918955
12.043382,43,6113.472317
14.449136,45,6116.202067
8.445325,41,6118.853733
12.116071,47,6121.858979
20.196814,53,6125.133177
13.662866,48,6127.982779
30.177579,85,6133.001952
14.177861,47,6135.805373
20.08482,113,6142.422122
8.781198,43,6144.932619
7.925022,42,6147.424653
9.449511,47,6150.277763
13.051859,49,6153.244668
22.685569,72,6157.493176
24.264752,70,6161.940447
8.859943,63,6165.784859
14.318433,46,6168.62843
6.155513,45,6171.386822
17.170046,73,6175.802177
11.490382,55,6179.188159
30.54675,81,6184.161278
17.885804,50,6187.269922
27.117053,77,6191.951996
36.266534,108,6204.2998
20.378668,52,6209.118875
11.089013,48,6213.589604
22.583115,76,6220.330631
23.826436,74,6225.401798
9.56764,50,6228.585067
11.942055,57,6232.282103
9.253158,51,6235.474047
18.533036,55,6238.757871
16.623452,49,6241.75138
11.509055,58,6245.234191
28.149814,71,6249.598188
32.23352,83,6254.760507
22.717363,50,6257.859092
13.822877,56,6261.333553
8.236517,54,6264.724388
9.515759,48,6267.671058
19.810815,75,6272.431862
14.342888,64,6276.44779
19.323859,86,6281.841225
9.603878,39,6284.20219
25.86271,57,6287.738022
20.346057,53,6291.087607
18.518066,52,6294.34267
12.053588,45,6297.173041
48.438563,94,6303.004929
9.830053,55,6306.626886
16.802146,53,6309.923262
30.74453,93,6316.737612
25.891483,60,6320.775707
21.494943,54,6324.649637
13.783725,76,6329.714512
25.67813,96,6338.790545
11.502474,44,6341.590263
10.147623,48,6344.992136
19.612051,45,6348.29919
13.049543,51,6351.382314
20.518884,48,6354.447694
14.616052,48,6357.437519
24.036109,70,6361.967984
22.685239,74,6367.552339
17.082,60,6371.403285
12.80343,54,6374.720636
15.358905,46,6377.683881
14.000726,63,6381.507831
17.062207,41,6384.160662
16.158157,56,6387.701727
10.619406,46,6390.597579
12.415266,48,6393.764743
16.486043,31,6395.867245
32.551382,119,6403.117234
18.284124,44,6405.806293
15.621983,58,6409.333416
34.077139,75,6413.762808
19.111191,59,6417.340644
9.521696,62,6421.214678
24.846299,84,6426.600895
8.992168,51,6430.061527
25.702917,99,6436.30638
25.420942,93,6442.162623
55.876204,100,6448.176438
20.789062,70,6452.484977
17.765895,62,6456.605832
11.513683,58,6460.291639
13.633124,49,6463.436395
36.764673,48,6470.110972
35.293862,86,6475.488703
9.842085,42,6478.181155
30.981649,64,6482.0545
8.624011,46,6484.898959
20.92156,66,6489.028033
7.318161,59,6492.770581
22.625643,53,6496.143696
28.306498,39,6498.570677
19.330837,52,6502.058611
13.223121,62,6506.11289
14.260666,94,6512.649711
24.967717,78,6517.707815
31.295243,58,6521.361508
18.150038,53,6524.699833
10.902623,51,6527.837499
19.166042,49,6531.145317
61.025107,98,6542.864472
39.060875,71,6549.658891
9.004475,44,6554.49463
17.18031,37,6556.852036
16.159539,47,6559.855619
19.140509,60,6563.740958
14.210812,46,6566.749796
34.359028,69,6571.109339
46.413328,88,6576.593827
8.362467,58,6580.308672
18.84493,88,6585.848113
8.028336,48,6589.133545
11.470773,43,6592.105595
7.262653,38,6594.78382
16.142353,49,6597.848571
18.587753,51,6601.495935
16.95894,93,6610.821166
6.90411,42,6613.704677
32.575355,67,6622.413775
