#{"t_start": 1660651925.987635, "env_id": null}
r,l,t
16.513845,37,26896.948403
10.961442,36,26899.577651
7.996784,34,26901.660465
9.41314,39,26904.321486
10.779042,33,26906.651305
13.543749,36,26909.470074
8.378708,35,26911.886302
11.7656,39,26914.468472
12.435544,39,26917.157764
8.56033,32,26919.067337
8.491124,32,26921.034012
13.911133,34,26923.923916
9.285234,32,26926.41781
24.123406,55,26934.104869
12.663296,33,26937.77424
12.547104,36,26941.992039
12.579399,34,26945.756327
6.491353,34,26949.128358
9.357611,34,26952.81815
10.687109,37,26955.455433
9.048596,34,26957.72459
12.812016,34,26959.966314
9.706255,39,26962.492206
14.354291,38,26965.281577
12.797288,37,26968.168099
11.843337,35,26970.694588
10.977548,38,26973.520545
10.490854,41,26976.48118
11.475815,34,26979.282461
13.236259,34,26981.735642
12.48017,36,26984.484354
10.267829,33,26987.06832
11.212546,37,26989.904748
7.066419,35,26992.568591
10.03503,54,26996.746941
8.139926,45,26999.815974
12.70469,38,27002.684281
8.01212,43,27006.229858
7.950517,41,27009.490109
6.659825,34,27011.637889
9.548856,40,27014.855719
9.834781,35,27017.252764
8.234429,34,27019.569354
11.758552,40,27023.43448
11.17887,38,27026.702536
12.023554,35,27029.184751
8.370596,29,27031.57965
10.268466,32,27033.841714
11.473065,33,27036.736132
12.161502,37,27039.369369
8.166115,33,27041.841419
8.508911,36,27044.409652
7.692327,58,27048.934244
11.017087,35,27051.753858
7.948191,41,27054.657469
8.187976,47,27058.642048
12.030037,41,27061.916193
7.241474,60,27066.921171
11.507374,37,27070.002085
8.561322,43,27073.121087
11.388525,38,27076.550244
10.516019,39,27079.585779
10.244203,45,27083.117161
10.397819,31,27085.356464
8.868401,39,27088.358931
20.008817,59,27097.282243
10.499897,58,27102.405447
8.952811,49,27106.648705
9.245497,48,27110.606385
7.797466,45,27114.63732
7.321766,37,27117.563512
9.256411,33,27119.908034
10.436109,32,27122.13525
11.085835,41,27125.346654
9.894053,44,27128.84131
11.828079,35,27131.649554
6.713702,44,27134.991133
6.417002,37,27137.855498
9.961183,32,27140.887408
7.326294,31,27143.044313
6.073106,44,27146.13984
11.315274,45,27149.660189
9.866015,46,27153.355085
11.212394,36,27156.149003
9.947122,41,27159.117585
10.914252,31,27161.615198
11.67361,33,27164.556914
9.589149,31,27166.946208
10.771708,33,27169.244452
11.733744,35,27171.960089
8.506649,38,27174.564922
8.674791,44,27178.131371
10.143664,69,27184.543553
7.381486,36,27187.024045
11.208113,45,27190.514522
7.823473,40,27194.129858
8.974065,55,27198.361293
8.714727,79,27204.747581
8.644042,60,27209.76677
9.87524,62,27214.991454
9.114441,44,27218.307348
9.452363,44,27221.467415
5.546325,56,27226.537959
11.483012,36,27229.406233
10.165243,45,27232.99459
9.603544,50,27236.968772
9.382963,56,27241.808309
12.88947,36,27244.244531
7.119493,54,27248.715942
13.202796,41,27252.057984
21.089462,67,27262.771794
10.323442,44,27266.234823
8.466006,41,27269.469046
10.049599,46,27273.404788
8.991989,39,27276.897432
13.293705,41,27280.443243
8.861779,41,27283.640038
9.072417,42,27286.602628
12.774226,52,27290.963884
9.264359,38,27294.334438
9.377552,57,27299.272835
9.697966,60,27303.822401
11.791272,45,27308.046637
10.621896,44,27311.618637
11.257784,64,27317.147275
19.157181,47,27321.226152
15.307152,51,27325.434477
7.961048,70,27331.591692
9.618606,51,27335.97053
10.621198,51,27340.222996
10.38485,46,27345.389499
9.394961,40,27350.136468
10.070676,41,27354.624336
10.478102,52,27360.551704
9.471341,65,27369.377279
9.441574,70,27375.621239
13.808641,51,27380.116916
7.24236,90,27389.115692
8.809857,73,27394.812378
10.488307,67,27400.314612
8.751525,61,27405.78288
10.566593,65,27411.719478
10.382092,43,27415.224378
12.05308,71,27422.133561
13.605095,36,27425.113887
9.187205,51,27428.922801
10.072201,64,27435.145551
12.459505,44,27438.949811
16.617663,55,27448.096427
10.140771,62,27453.080935
10.813207,47,27457.173765
9.930784,40,27460.452439
12.169581,37,27463.412228
8.707519,50,27467.398031
11.626574,43,27470.703692
10.68562,76,27477.209381
9.255171,54,27481.853172
11.139865,43,27485.610263
8.98681,43,27488.863917
